,id,title,genres
11267,tm98488,The Scarlet Pimpernel,drama
11268,tm95846,Brute Force,thriller
11268,tm95846,Brute Force,crime
11268,tm95846,Brute Force,drama
11269,tm62407,Pépé le Moko,crime
11269,tm62407,Pépé le Moko,romance
11269,tm62407,Pépé le Moko,drama
11269,tm62407,Pépé le Moko,european
11270,tm85292,Nanook of the North,action
11270,tm85292,Nanook of the North,documentation
11271,tm88214,Paisan,drama
11271,tm88214,Paisan,european
11271,tm88214,Paisan,war
11272,tm129566,So This Is Paris,comedy
11273,tm6813,Pandora's Box,romance
11273,tm6813,Pandora's Box,crime
11273,tm6813,Pandora's Box,european
11273,tm6813,Pandora's Box,drama
11274,tm88805,Monsieur Verdoux,comedy
11274,tm88805,Monsieur Verdoux,crime
11274,tm88805,Monsieur Verdoux,drama
11275,tm76145,The Long Voyage Home,drama
11275,tm76145,The Long Voyage Home,war
11276,tm146874,The Freshman,romance
11276,tm146874,The Freshman,comedy
11276,tm146874,The Freshman,family
11276,tm146874,The Freshman,sport
11277,tm2941,"Ivan the Terrible, Part I",drama
11277,tm2941,"Ivan the Terrible, Part I",history
11278,tm50802,Young Man with a Horn,music
11278,tm50802,Young Man with a Horn,romance
11278,tm50802,Young Man with a Horn,drama
11279,tm71654,I Married a Witch,romance
11279,tm71654,I Married a Witch,fantasy
11279,tm71654,I Married a Witch,comedy
11280,tm65496,Stromboli,drama
11280,tm65496,Stromboli,european
11281,tm15921,Without Love,romance
11281,tm15921,Without Love,comedy
11281,tm15921,Without Love,european
11282,tm4647,"Germany, Year Zero",drama
11282,tm4647,"Germany, Year Zero",war
11282,tm4647,"Germany, Year Zero",european
11283,tm46463,The Big House,crime
11283,tm46463,The Big House,drama
11283,tm46463,The Big House,thriller
11284,tm62206,The Barkleys of Broadway,comedy
11284,tm62206,The Barkleys of Broadway,music
11284,tm62206,The Barkleys of Broadway,romance
11285,tm73626,Keeper of the Flame,drama
11286,tm117059,A Day in the Country,drama
11286,tm117059,A Day in the Country,comedy
11287,tm78340,They Died with Their Boots On,romance
11287,tm78340,They Died with Their Boots On,drama
11287,tm78340,They Died with Their Boots On,war
11287,tm78340,They Died with Their Boots On,western
11288,tm65174,Tea for Two,comedy
11288,tm65174,Tea for Two,romance
11289,tm3635,Speedy,comedy
11289,tm3635,Speedy,action
11289,tm3635,Speedy,family
11290,tm114969,Girl Crazy,romance
11290,tm114969,Girl Crazy,comedy
11291,tm62600,My Dream Is Yours,romance
11291,tm62600,My Dream Is Yours,comedy
11291,tm62600,My Dream Is Yours,animation
11291,tm62600,My Dream Is Yours,music
11292,tm116695,Lassie Come Home,drama
11292,tm116695,Lassie Come Home,family
11293,tm87794,"The 47 Ronin, Part 1",action
11293,tm87794,"The 47 Ronin, Part 1",drama
11293,tm87794,"The 47 Ronin, Part 1",history
11294,tm6170,Carefree,romance
11294,tm6170,Carefree,comedy
11295,tm176,3 Godfathers,western
11295,tm176,3 Godfathers,drama
11296,tm18963,The King of Kings,drama
11296,tm18963,The King of Kings,family
11296,tm18963,The King of Kings,history
11297,tm154660,The Four Feathers,romance
11297,tm154660,The Four Feathers,war
11297,tm154660,The Four Feathers,drama
11298,tm143808,The Son of Kong,horror
11298,tm143808,The Son of Kong,family
11298,tm143808,The Son of Kong,scifi
11298,tm143808,The Son of Kong,fantasy
11298,tm143808,The Son of Kong,comedy
11299,tm102887,A Story of Floating Weeds,drama
11300,tm161348,Five Came Back,thriller
11300,tm161348,Five Came Back,drama
11300,tm161348,Five Came Back,romance
11301,tm106289,Fashions of 1934,comedy
11301,tm106289,Fashions of 1934,drama
11302,tm257,A Woman of Paris: A Drama of Fate,romance
11302,tm257,A Woman of Paris: A Drama of Fate,drama
11303,tm41039,People on Sunday,drama
11303,tm41039,People on Sunday,european
11303,tm41039,People on Sunday,comedy
11303,tm41039,People on Sunday,romance
11304,tm90095,One Foot in Heaven,drama
11305,tm72458,The Impossible Voyage,fantasy
11305,tm72458,The Impossible Voyage,scifi
11306,tm115944,Rembrandt,drama
11307,tm4161,Romance on the High Seas,comedy
11307,tm4161,Romance on the High Seas,romance
11308,tm87157,The Two Mrs. Carrolls,thriller
11308,tm87157,The Two Mrs. Carrolls,crime
11308,tm87157,The Two Mrs. Carrolls,drama
11310,tm19202,The Kid Brother,western
11310,tm19202,The Kid Brother,comedy
11310,tm19202,The Kid Brother,drama
11310,tm19202,The Kid Brother,family
11310,tm19202,The Kid Brother,romance
11311,tm105203,Jimmy the Gent,crime
11311,tm105203,Jimmy the Gent,comedy
11311,tm105203,Jimmy the Gent,drama
11311,tm105203,Jimmy the Gent,romance
11312,tm42140,The 3 Penny Opera,drama
11312,tm42140,The 3 Penny Opera,comedy
11312,tm42140,The 3 Penny Opera,crime
11312,tm42140,The 3 Penny Opera,european
11313,tm129771,For Heaven's Sake,action
11313,tm129771,For Heaven's Sake,romance
11313,tm129771,For Heaven's Sake,comedy
11314,tm157195,Honolulu,comedy
11314,tm157195,Honolulu,romance
11315,tm18358,The Seventh Veil,drama
11315,tm18358,The Seventh Veil,music
11316,tm67506,I Shot Jesse James,western
11316,tm67506,I Shot Jesse James,drama
11316,tm67506,I Shot Jesse James,history
11316,tm67506,I Shot Jesse James,romance
11317,tm156678,Special Agent,drama
11317,tm156678,Special Agent,romance
11317,tm156678,Special Agent,action
11317,tm156678,Special Agent,crime
11318,tm14958,The Horn Blows at Midnight,fantasy
11318,tm14958,The Horn Blows at Midnight,music
11318,tm14958,The Horn Blows at Midnight,comedy
11319,tm1212,A Dog's Life,drama
11319,tm1212,A Dog's Life,comedy
11320,tm88229,Black Gold,drama
11320,tm88229,Black Gold,western
11320,tm88229,Black Gold,history
11320,tm88229,Black Gold,sport
11321,tm123253,The Immigrant,comedy
11322,tm44046,Westfront 1918,war
11322,tm44046,Westfront 1918,european
11322,tm44046,Westfront 1918,drama
11322,tm44046,Westfront 1918,romance
11323,tm7631,The Pilgrim,comedy
11323,tm7631,The Pilgrim,western
11324,tm123277,The Idle Class,comedy
11325,tm1148,A Damsel in Distress,romance
11325,tm1148,A Damsel in Distress,comedy
11325,tm1148,A Damsel in Distress,music
11326,tm116832,Osaka Elegy,drama
11326,tm116832,Osaka Elegy,comedy
11327,tm17732,Berlin: Symphony of a Great City,documentation
11327,tm17732,Berlin: Symphony of a Great City,animation
11327,tm17732,Berlin: Symphony of a Great City,history
11327,tm17732,Berlin: Symphony of a Great City,european
11328,tm45502,Gentleman's Fate,crime
11328,tm45502,Gentleman's Fate,drama
11329,tm4895,The Dark Horse,comedy
11330,tm407443,The Gold Rush,action
11330,tm407443,The Gold Rush,comedy
11330,tm407443,The Gold Rush,drama
11330,tm407443,The Gold Rush,family
11331,tm101621,The Rise of Catherine the Great,romance
11331,tm101621,The Rise of Catherine the Great,drama
11331,tm101621,The Rise of Catherine the Great,history
11332,tm78145,Shoulder Arms,comedy
11332,tm78145,Shoulder Arms,war
11333,tm7568,L'amore,drama
11333,tm7568,L'amore,european
11334,tm66060,The Witch,fantasy
11335,tm117793,Intermezzo,romance
11335,tm117793,Intermezzo,european
11335,tm117793,Intermezzo,drama
11336,tm6444,Winter Meeting,drama
11336,tm6444,Winter Meeting,romance
11337,tm4193,The White Stadium,documentation
11337,tm4193,The White Stadium,sport
11338,tm84135,Major Barbara,comedy
11339,tm132060,Going Hollywood,romance
11340,tm1665,An Eastern Westerner,western
11340,tm1665,An Eastern Westerner,comedy
11341,tm8534,Little Old New York,romance
11341,tm8534,Little Old New York,comedy
11343,tm1530,A Day's Pleasure,comedy
11344,tm88017,Pay Day,comedy
11345,tm6865,Why Worry?,comedy
11345,tm6865,Why Worry?,family
11345,tm6865,Why Worry?,romance
11346,tm106357,Sunnyside,comedy
11347,tm85287,Nice and Friendly,comedy
11348,tm177,A Night in the Show,comedy
11349,tm123460,Never Weaken,comedy
11350,tm49428,Comradeship,drama
11350,tm49428,Comradeship,european
11351,tm13007,Whimsical Illusions,fantasy
11352,tm34570,The Infernal Cauldron,fantasy
11352,tm34570,The Infernal Cauldron,horror
11354,tm24597,The Rink,comedy
11355,tm148296,Master of the House,comedy
11355,tm148296,Master of the House,drama
11355,tm148296,Master of the House,european
11356,tm364751,The Olympic Games Held at Chamonix in 1924,documentation
11357,tm54582,The Prince of Magicians,fantasy
11358,tm101429,The Return of Bulldog Drummond,crime
11359,tm352012,XIVth Olympiad: The Glory of Sport,documentation
11359,tm352012,XIVth Olympiad: The Glory of Sport,sport
11360,tm4261,Kongo,drama
11360,tm4261,Kongo,horror
11361,tm89942,Dr. Jack,comedy
11361,tm89942,Dr. Jack,romance
11362,tm163133,Hell's Kitchen,drama
11362,tm163133,Hell's Kitchen,crime
11362,tm163133,Hell's Kitchen,romance
11362,tm163133,Hell's Kitchen,action
11363,tm29593,The Hilarious Posters,fantasy
11364,tm100859,Just Neighbors,comedy
11365,tm7399,Return of the Scarlet Pimpernel,romance
11365,tm7399,Return of the Scarlet Pimpernel,drama
11365,tm7399,Return of the Scarlet Pimpernel,history
11366,tm364103,The Olympic Games in Paris 1924,documentation
11366,tm364103,The Olympic Games in Paris 1924,sport
11367,tm100049,Bumping Into Broadway,comedy
11368,tm102106,The Marathon,comedy
11369,tm100035,Captain Kidd's Kids,fantasy
11370,tm102776,His Royal Slyness,comedy
11371,tm98205,Young Mr. Jazz,comedy
11372,tm364116,"The Olympic Games, Amsterdam 1928",documentation
11372,tm364116,"The Olympic Games, Amsterdam 1928",sport
11373,tm364753,The Olympic Games as They Were Practiced in Ancient Greece,documentation
11374,tm364104,The IX Olympiad in Amsterdam,documentation
11374,tm364104,The IX Olympiad in Amsterdam,sport
11375,tm103554,High and Dizzy,comedy
11376,tm97341,The Shining,thriller
11376,tm97341,The Shining,horror
11376,tm97341,The Shining,drama
11377,tm362,2001: A Space Odyssey,scifi
11378,tm76285,Stalker,scifi
11378,tm76285,Stalker,european
11378,tm76285,Stalker,drama
11379,tm42704,Ben-Hur,drama
11379,tm42704,Ben-Hur,history
11380,tm15070,Willy Wonka & the Chocolate Factory,comedy
11380,tm15070,Willy Wonka & the Chocolate Factory,family
11380,tm15070,Willy Wonka & the Chocolate Factory,fantasy
11381,ts22230,"Scooby-Doo, Where Are You!",animation
11381,ts22230,"Scooby-Doo, Where Are You!",comedy
11381,ts22230,"Scooby-Doo, Where Are You!",crime
11381,ts22230,"Scooby-Doo, Where Are You!",family
11382,tm109939,Chinatown,drama
11382,tm109939,Chinatown,thriller
11383,tm60665,Singin' in the Rain,comedy
11383,tm60665,Singin' in the Rain,romance
11384,tm190036,Soylent Green,thriller
11384,tm190036,Soylent Green,scifi
11384,tm190036,Soylent Green,crime
11385,tm127410,One Flew Over the Cuckoo's Nest,drama
11386,tm99370,Caddyshack,comedy
11386,tm99370,Caddyshack,sport
11387,tm11500,A Clockwork Orange,drama
11387,tm11500,A Clockwork Orange,crime
11387,tm11500,A Clockwork Orange,scifi
11388,tm84964,All the President's Men,thriller
11388,tm84964,All the President's Men,drama
11388,tm84964,All the President's Men,history
11389,tm18043,Seven Samurai,drama
11389,tm18043,Seven Samurai,action
11390,tm1183,10,comedy
11390,tm1183,10,romance
11391,tm93829,American Gigolo,thriller
11391,tm93829,American Gigolo,crime
11391,tm93829,American Gigolo,drama
11391,tm93829,American Gigolo,romance
11392,tm85518,Network,drama
11393,tm49355,West Side Story,romance
11393,tm49355,West Side Story,drama
11393,tm49355,West Side Story,crime
11394,tm125288,Dog Day Afternoon,crime
11394,tm125288,Dog Day Afternoon,thriller
11394,tm125288,Dog Day Afternoon,drama
11395,tm92249,Eraserhead,fantasy
11395,tm92249,Eraserhead,horror
11395,tm92249,Eraserhead,thriller
11396,tm91688,House,fantasy
11396,tm91688,House,horror
11396,tm91688,House,comedy
11397,tm40187,North by Northwest,thriller
11398,ts15523,The Flintstones,family
11398,ts15523,The Flintstones,animation
11398,ts15523,The Flintstones,comedy
11399,ts22243,Sesame Street,family
11399,ts22243,Sesame Street,fantasy
11399,ts22243,Sesame Street,music
11399,ts22243,Sesame Street,animation
11399,ts22243,Sesame Street,comedy
11400,tm90293,The Searchers,western
11400,tm90293,The Searchers,drama
11401,ts20028,The Jetsons,animation
11401,ts20028,The Jetsons,family
11401,ts20028,The Jetsons,scifi
11401,ts20028,The Jetsons,comedy
11402,tm155267,Solaris,drama
11402,tm155267,Solaris,scifi
11403,tm73092,Breaking Away,drama
11403,tm73092,Breaking Away,comedy
11403,tm73092,Breaking Away,sport
11403,tm73092,Breaking Away,romance
11404,tm14873,Dirty Harry,thriller
11404,tm14873,Dirty Harry,crime
11404,tm14873,Dirty Harry,action
11405,tm19053,On the Waterfront,drama
11405,tm19053,On the Waterfront,thriller
11405,tm19053,On the Waterfront,crime
11406,tm189614,The Last Detail,comedy
11406,tm189614,The Last Detail,drama
11407,tm153272,"What's Up, Doc?",comedy
11408,tm12025,Chitty Chitty Bang Bang,fantasy
11408,tm12025,Chitty Chitty Bang Bang,family
11409,tm93644,The Outlaw Josey Wales,western
11410,tm72895,The Wild Bunch,western
11410,tm72895,The Wild Bunch,action
11411,tm99628,Five Easy Pieces,drama
11412,tm32149,High and Low,thriller
11412,tm32149,High and Low,crime
11412,tm32149,High and Low,drama
11413,tm120964,In the Heat of the Night,thriller
11413,tm120964,In the Heat of the Night,crime
11413,tm120964,In the Heat of the Night,drama
11414,tm12694,Superman,action
11414,tm12694,Superman,drama
11414,tm12694,Superman,romance
11414,tm12694,Superman,scifi
11414,tm12694,Superman,family
11415,tm41864,Yojimbo,thriller
11415,tm41864,Yojimbo,crime
11415,tm41864,Yojimbo,comedy
11415,tm41864,Yojimbo,action
11415,tm41864,Yojimbo,drama
11415,tm41864,Yojimbo,european
11416,tm92635,Logan's Run,action
11416,tm92635,Logan's Run,scifi
11417,tm102938,M*A*S*H,comedy
11417,tm102938,M*A*S*H,drama
11417,tm102938,M*A*S*H,war
11418,tm14146,Get Carter,thriller
11418,tm14146,Get Carter,action
11418,tm14146,Get Carter,crime
11419,tm37446,Rio Bravo,western
11419,tm37446,Rio Bravo,drama
11419,tm37446,Rio Bravo,action
11420,tm79269,The Brood,scifi
11420,tm79269,The Brood,horror
11421,tm96076,Giant,drama
11421,tm96076,Giant,western
11421,tm96076,Giant,european
11422,tm97794,Saturday Night Fever,drama
11422,tm97794,Saturday Night Fever,music
11423,tm96652,The Long Good Friday,drama
11423,tm96652,The Long Good Friday,thriller
11423,tm96652,The Long Good Friday,crime
11424,tm121766,The Man Who Would Be King,drama
11424,tm121766,The Man Who Would Be King,war
11424,tm121766,The Man Who Would Be King,history
11425,tm189175,Fantastic Planet,scifi
11425,tm189175,Fantastic Planet,european
11425,tm189175,Fantastic Planet,animation
11426,tm660,8½,fantasy
11426,tm660,8½,european
11426,tm660,8½,drama
11427,tm11191,THX 1138,scifi
11427,tm11191,THX 1138,thriller
11427,tm11191,THX 1138,drama
11428,tm13613,Watership Down,animation
11428,tm13613,Watership Down,drama
11428,tm13613,Watership Down,thriller
11428,tm13613,Watership Down,family
11429,tm12881,Night of the Living Dead,thriller
11429,tm12881,Night of the Living Dead,horror
11430,tm68506,Persona,drama
11430,tm68506,Persona,european
11430,tm68506,Persona,thriller
11431,tm9997,What Ever Happened to Baby Jane?,drama
11431,tm9997,What Ever Happened to Baby Jane?,thriller
11431,tm9997,What Ever Happened to Baby Jane?,horror
11432,tm94637,Dressed to Kill,thriller
11432,tm94637,Dressed to Kill,crime
11432,tm94637,Dressed to Kill,drama
11433,tm119281,Bonnie and Clyde,drama
11433,tm119281,Bonnie and Clyde,crime
11433,tm119281,Bonnie and Clyde,action
11434,tm2159,A Streetcar Named Desire,drama
11434,tm2159,A Streetcar Named Desire,european
11435,tm121175,Le Samouraï,crime
11435,tm121175,Le Samouraï,thriller
11435,tm121175,Le Samouraï,european
11435,tm121175,Le Samouraï,drama
11436,tm120801,The Dirty Dozen,action
11436,tm120801,The Dirty Dozen,war
11437,tm89382,High Anxiety,comedy
11437,tm89382,High Anxiety,thriller
11438,tm73791,The Battle of Algiers,drama
11438,tm73791,The Battle of Algiers,european
11438,tm73791,The Battle of Algiers,war
11439,tm125870,Grey Gardens,documentation
11439,tm125870,Grey Gardens,drama
11439,tm125870,Grey Gardens,comedy
11440,tm102441,Tokyo Story,drama
11441,tm19269,Seven Brides for Seven Brothers,western
11441,tm19269,Seven Brides for Seven Brothers,comedy
11441,tm19269,Seven Brides for Seven Brothers,drama
11441,tm19269,Seven Brides for Seven Brothers,romance
11442,tm120889,The Seventh Seal,fantasy
11442,tm120889,The Seventh Seal,european
11442,tm120889,The Seventh Seal,thriller
11442,tm120889,The Seventh Seal,drama
11442,tm120889,The Seventh Seal,history
11443,tm51473,Breathless,drama
11443,tm51473,Breathless,european
